Mapping parameters for Takifugu rubripes (Japanese pufferfish),,,,,
,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,
,,,,,
,,,,,
Map data (HSPEC) for predicted occurrences (n = 3050): ,,,,,
,,,,,
"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):",,,,,
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.,,,,,
2. Click on the Regenerate Map Data and View Map button then click OK.,,,,,
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.,,,,,
4. Select HSPEC then Submit.,,,,,
,,,,,
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Takifugu,rubripes,19.25,121.25,1112:391:1,0.13
Takifugu,rubripes,19.25,121.75,1112:391:2,0.13
Takifugu,rubripes,20.25,71.25,1207:101:1,0.01
Takifugu,rubripes,20.25,72.75,1207:102:2,0.01
Takifugu,rubripes,20.75,72.25,1207:102:3,0.01
Takifugu,rubripes,21.25,72.25,1207:112:1,0.04
Takifugu,rubripes,21.25,72.75,1207:112:2,0.02
Takifugu,rubripes,21.75,72.25,1207:112:3,0.04
Takifugu,rubripes,21.75,72.75,1207:112:4,0.04
Takifugu,rubripes,21.25,107.25,1210:217:1,0.13
Takifugu,rubripes,20.25,113.25,1211:103:1,0.08
Takifugu,rubripes,21.75,114.75,1211:114:4,0.03
Takifugu,rubripes,22.25,121.75,1212:121:2,0.1
Takifugu,rubripes,22.75,121.75,1212:121:4,0.18
Takifugu,rubripes,24.25,122.75,1212:142:2,0.11
Takifugu,rubripes,24.25,123.75,1212:143:2,0.02
Takifugu,rubripes,24.75,123.25,1212:143:3,0.02
Takifugu,rubripes,24.75,124.75,1212:144:4,0.04
Takifugu,rubripes,28.25,121.25,1212:381:1,0.19
Takifugu,rubripes,29.25,123.25,1212:393:1,0.17
Takifugu,rubripes,26.75,126.75,1212:466:4,0.18
Takifugu,rubripes,26.75,127.25,1212:467:3,0.17
Takifugu,rubripes,26.25,128.25,1212:468:1,0.04
Takifugu,rubripes,26.75,128.25,1212:468:3,0.17
Takifugu,rubripes,27.25,128.25,1212:478:1,0.17
Takifugu,rubripes,27.75,128.25,1212:478:3,0.12
Takifugu,rubripes,27.75,128.75,1212:478:4,0.14
Takifugu,rubripes,27.75,129.25,1212:479:3,0.1
Takifugu,rubripes,29.75,125.25,1212:495:3,0.12
Takifugu,rubripes,29.75,127.25,1212:497:3,0.08
Takifugu,rubripes,27.25,142.25,1214:372:1,0.07
Takifugu,rubripes,30.75,120.75,1312:100:4,0.01
Takifugu,rubripes,30.25,124.25,1312:104:1,0.08
Takifugu,rubripes,30.75,124.25,1312:104:3,0.17
Takifugu,rubripes,30.75,124.75,1312:104:4,0.12
Takifugu,rubripes,32.75,124.75,1312:124:4,0.12
Takifugu,rubripes,33.25,124.25,1312:134:1,0.12
Takifugu,rubripes,34.75,120.25,1312:140:3,0.09
Takifugu,rubripes,31.25,125.75,1312:215:2,0.12
Takifugu,rubripes,35.75,122.75,1312:352:4,0.18
Takifugu,rubripes,36.75,120.75,1312:360:4,0.08
Takifugu,rubripes,37.25,121.75,1312:371:2,0.1
Takifugu,rubripes,37.75,121.75,1312:371:4,0.06
