Mapping parameters for Thunnus thynnus (Atlantic bluefin tuna),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 1407),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Thunnus,thynnus,12.25,-61.25,7106:121:1,899,27.63,34.65,686,0,109
Thunnus,thynnus,12.25,-68.75,7106:228:2,1188,27.42,35.84,430,0,26
Thunnus,thynnus,12.25,-68.25,7106:228:1,1138,27.42,35.84,464,0,26
Thunnus,thynnus,12.75,-70.25,7107:120:3,411,27.18,36.06,535,0,27
Thunnus,thynnus,12.75,-69.75,7106:229:4,1113,27.34,35.93,419,0,27
Thunnus,thynnus,12.75,-68.75,7106:228:4,2442,27.42,35.84,398,0,110
Thunnus,thynnus,13.25,-62.25,7106:132:1,2990,27.65,35.02,698,0,162
Thunnus,thynnus,13.25,-61.25,7106:131:1,1514,27.66,34.93,547,0,25
Thunnus,thynnus,13.25,-81.25,7108:131:1,1325,27.92,35.98,291,0,27
Thunnus,thynnus,13.25,-59.75,7105:239:2,1125,27.56,34.86,388,0,25
Thunnus,thynnus,13.25,-58.75,7105:238:2,2282,27.49,34.81,386,0,108
Thunnus,thynnus,13.25,-68.25,7106:238:1,3781,27.58,35.68,412,0,165
Thunnus,thynnus,13.75,-63.75,7106:133:4,1946,27.6,35.16,488,0,301
Thunnus,thynnus,13.75,-48.75,7104:238:4,4393,26.67,36.08,274,0,1065
Thunnus,thynnus,13.75,-43.75,7104:133:4,3786,26.24,36.36,287,0,1378
Thunnus,thynnus,13.75,-61.75,7106:131:4,2955,27.66,34.93,444,0,108
Thunnus,thynnus,13.75,-60.75,7106:130:4,834,27.63,34.88,435,0,24
Thunnus,thynnus,13.75,-83.75,7108:133:4,8,27.95,36,601,0,1
Thunnus,thynnus,13.75,-38.75,7103:238:4,5201,25.84,36.27,315,0,1540
Thunnus,thynnus,13.75,-33.75,7103:133:4,5887,25.59,36.12,361,0,1025
Thunnus,thynnus,13.75,-28.75,7102:238:4,5456,25.6,36.07,469,0,552
Thunnus,thynnus,13.75,-23.75,7102:133:4,4410,25.16,35.81,694,0,165
Thunnus,thynnus,13.75,-18.75,7101:238:4,3745,25.09,35.38,1368,0,216
Thunnus,thynnus,13.75,-78.75,7107:238:4,2983,27.75,35.87,325,0,330
Thunnus,thynnus,13.75,-73.75,7107:133:4,4040,27.28,35.79,357,0,271
Thunnus,thynnus,13.75,-58.75,7105:238:4,2720,27.49,34.81,369,0,132
Thunnus,thynnus,13.75,-68.75,7106:238:4,4961,27.58,35.69,412,0,209
Thunnus,thynnus,13.75,-53.75,7105:133:4,5185,27.12,35.07,339,0,651
Thunnus,thynnus,14.25,-83.25,7108:143:1,12,27.95,36.18,367,0,15
Thunnus,thynnus,14.75,-61.25,7106:141:3,1942,27.64,35.09,421,0,23
Thunnus,thynnus,14.75,-60.25,7106:140:3,2709,27.57,35.06,349,0,108
Thunnus,thynnus,14.75,-47.75,7104:247:4,3620,26.46,36.35,268,0,1212
Thunnus,thynnus,15.25,-50.75,7105:350:2,4021,26.61,36.2,250,0,996
Thunnus,thynnus,15.25,-50.25,7105:350:1,3104,26.61,36.2,249,0,1049
Thunnus,thynnus,15.75,-84.25,7108:354:3,21,27.96,36.04,438,0,13
Thunnus,thynnus,15.75,-64.25,7106:354:3,3469,27.7,35.25,425,0,282
