Mapping parameters for Oncorhynchus kisutch (Coho salmon),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 349),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Oncorhynchus,kisutch,56.75,-153.75,7515:363:4,37,7.18,32.16,706,0.02,13
Oncorhynchus,kisutch,56.75,-152.75,7515:362:4,94,7.25,32.36,988,0.00503917,86
Oncorhynchus,kisutch,56.75,-169.25,7516:469:3,96,4.84,32.31,653,0.00403833,61
Oncorhynchus,kisutch,56.75,-151.75,7515:361:4,607,7.37,32.45,991,0.00173417,94
Oncorhynchus,kisutch,56.75,-151.25,7515:361:3,1807,7.37,32.45,890,0.00060833,113
Oncorhynchus,kisutch,56.75,-168.75,7516:468:4,94,4.75,32.2,618,0.0037475,91
Oncorhynchus,kisutch,57.25,-135.25,7513:475:1,21,8.82,32.18,1434,0.08,4
Oncorhynchus,kisutch,57.25,-154.75,7515:374:2,103,6.95,31.54,1173,0.05,13
Oncorhynchus,kisutch,57.25,-154.25,7515:374:1,5,6.95,32.16,962,0.04,3
Oncorhynchus,kisutch,57.25,-159.25,7515:479:1,61,4.73,31.29,928,0.05,60
Oncorhynchus,kisutch,57.25,-153.75,7515:373:2,7,7.01,32.16,1024,0.04,3
Oncorhynchus,kisutch,57.25,-153.25,7515:373:1,19,7.01,32.16,912,0.03,6
Oncorhynchus,kisutch,57.25,-152.75,7515:372:2,75,7.13,32.36,1086,0.07,11
Oncorhynchus,kisutch,57.25,-152.25,7515:372:1,75,7.13,32.33,1329,0.03,15
Oncorhynchus,kisutch,57.25,165.75,1516:475:2,3528,4.13,32.83,747,0.0019975,189
Oncorhynchus,kisutch,57.25,-151.25,7515:371:1,212,7.39,32.33,1299,0.00088667,90
Oncorhynchus,kisutch,57.25,-136.75,7513:476:2,1967,8.92,32.11,951,0.00630417,90
Oncorhynchus,kisutch,57.25,-135.75,7513:475:2,42,8.82,32.18,1223,0.04,10
Oncorhynchus,kisutch,57.75,-173.25,7517:373:3,143,4.74,32.53,773,0.01,217
Oncorhynchus,kisutch,57.75,-171.75,7517:371:4,98,4.26,32.31,802,0.03,135
Oncorhynchus,kisutch,57.75,-134.25,7513:374:3,6,8.75,31.97,1853,0.17,4
Oncorhynchus,kisutch,57.75,-154.75,7515:374:4,198,6.95,31.54,1254,0.05,15
Oncorhynchus,kisutch,57.75,-154.25,7515:374:3,170,6.95,32.16,1304,0.1,11
Oncorhynchus,kisutch,57.75,-153.75,7515:373:4,77,7.01,32.16,1153,0.07,8
Oncorhynchus,kisutch,57.75,-157.25,7515:477:3,1,5.49,31.29,856,0.11,0
Oncorhynchus,kisutch,57.75,-149.25,7514:479:3,1356,7.73,32.29,1033,0.0006375,187
Oncorhynchus,kisutch,57.75,-156.25,7515:476:3,12,6.13,31.29,902,0.04,0
Oncorhynchus,kisutch,57.75,-148.75,7514:478:4,2190,7.81,32.28,785,0.00056917,215
Oncorhynchus,kisutch,57.75,-152.75,7515:372:4,15,7.13,32.33,1155,0.03,4
Oncorhynchus,kisutch,57.75,-152.25,7515:372:3,53,7.13,32.33,1060,0.02,12
Oncorhynchus,kisutch,57.75,-151.75,7515:371:4,90,7.39,32.33,1373,0.01,59
