Mapping parameters for Thunnus maccoyii (Southern bluefin tuna),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 758),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Thunnus,maccoyii,-43.75,123.75,3412:133:4,4539,11.22,34.69,364,0,1116
Thunnus,maccoyii,-43.75,48.75,3404:238:4,2567,7.71,34.16,599,0,342
Thunnus,maccoyii,-43.75,-58.75,5405:238:4,1917,10.25,33.97,722,0,460
Thunnus,maccoyii,-43.75,43.75,3404:133:4,2931,8.8,34.17,347,0,616
Thunnus,maccoyii,-43.75,118.75,3411:238:4,4424,11.06,34.63,336,0,989
Thunnus,maccoyii,-43.75,158.75,3415:238:4,4747,13.31,34.98,461,0,696
Thunnus,maccoyii,-43.75,113.75,3411:133:4,4313,10.94,34.64,342,0,1032
Thunnus,maccoyii,-43.75,153.75,3415:133:4,4688,13.41,35.06,466,0,495
Thunnus,maccoyii,-43.75,-98.75,5409:238:4,3851,11.16,33.95,241,0,1864
Thunnus,maccoyii,-43.75,-138.75,5413:238:4,5293,11.66,34.23,255,0,1864
Thunnus,maccoyii,-43.75,108.75,3410:238:4,4209,10.98,34.62,361,0,1207
Thunnus,maccoyii,-43.75,38.75,3403:238:4,2119,9.37,34.26,441,0,383
Thunnus,maccoyii,-43.75,103.75,3410:133:4,3804,11.06,34.62,377,0,1476
Thunnus,maccoyii,-43.75,33.75,3403:133:4,4835,10.22,34.58,454,0,498
Thunnus,maccoyii,-43.75,-148.75,5414:238:4,5331,11.96,34.38,271,0,1864
Thunnus,maccoyii,-43.75,98.75,3409:238:4,3606,10.99,34.58,360,0,1808
Thunnus,maccoyii,-43.75,178.75,3417:238:4,477,13.15,34.72,989,0,386
Thunnus,maccoyii,-43.75,-3.75,5400:133:4,4102,9.37,34.32,380,0,670
Thunnus,maccoyii,-43.75,93.75,3409:133:4,2855,10.53,34.49,377,0,1486
Thunnus,maccoyii,-43.75,148.75,3414:238:4,3642,13.93,35,495,0,138
Thunnus,maccoyii,-43.75,28.75,3402:238:4,5500,11.07,34.62,464,0,819
Thunnus,maccoyii,-43.75,148.25,3414:238:3,2495,13.93,35,543,0,109
Thunnus,maccoyii,-43.75,-168.75,5416:238:4,4744,12.97,34.77,350,0,642
Thunnus,maccoyii,-43.75,-8.75,5400:238:4,3833,9.9,34.37,418,0,438
Thunnus,maccoyii,-43.75,174.75,3417:134:4,488,12.67,34.61,1048,0,161
Thunnus,maccoyii,-43.75,23.75,3402:133:4,4896,11.13,34.61,501,0,1085
Thunnus,maccoyii,-43.75,88.75,3408:238:4,3079,10.67,34.56,360,0,1113
Thunnus,maccoyii,-43.75,173.75,3417:133:4,106,12.32,34.5,992,0,80
Thunnus,maccoyii,-43.75,83.75,3408:133:4,3225,11.21,34.6,389,0,789
Thunnus,maccoyii,-43.75,147.75,3414:237:4,422,13.49,34.88,617,0,96
Thunnus,maccoyii,-43.75,-13.75,5401:133:4,3320,9.76,34.38,406,0,551
Thunnus,maccoyii,-43.75,147.25,3414:237:3,110,13.49,34.88,651,0,80
Thunnus,maccoyii,-43.75,18.75,3401:238:4,4802,10.71,34.62,467,0,1040
Thunnus,maccoyii,-43.75,145.75,3414:235:4,1411,13.12,34.88,681,0,80
Thunnus,maccoyii,-43.75,-18.75,5401:238:4,3593,10.33,34.43,403,0,879
Thunnus,maccoyii,-43.75,13.75,3401:133:4,4681,9.94,34.42,407,0,1147
Thunnus,maccoyii,-43.75,78.75,3407:238:4,3388,11.35,34.55,401,0,602
Thunnus,maccoyii,-43.75,-173.75,5417:133:4,1518,13.67,34.9,596,0,241
Thunnus,maccoyii,-43.75,-23.75,5402:133:4,4529,11.07,34.54,467,0,1250
Thunnus,maccoyii,-43.75,73.75,3407:133:4,3654,12.16,34.52,416,0,689
Thunnus,maccoyii,-43.75,-178.75,5417:238:4,424,13.41,34.77,779,0,201
Thunnus,maccoyii,-43.75,-28.75,5402:238:4,4677,10.83,34.56,573,0,1313
