Mapping parameters for Rachycentron canadum (Cobia),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 744),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Rachycentron,canadum,-16.25,139.25,3113:469:1,30,27.43,34.2,296,0,25
Rachycentron,canadum,-16.25,138.75,3113:468:2,35,27.55,34.47,303,0,85
Rachycentron,canadum,-16.25,141.25,3114:361:1,33,27.43,34.09,1131,0,21
Rachycentron,canadum,-16.25,138.25,3113:468:1,29,27.55,34.47,352,0,50
Rachycentron,canadum,-16.25,140.75,3114:360:2,62,27.39,34.09,1331,0,80
Rachycentron,canadum,-16.25,140.25,3114:360:1,13,27.39,34.09,791,0,107
Rachycentron,canadum,-15.75,124.25,3112:354:3,5,28.24,34.81,720,0,26
Rachycentron,canadum,-15.75,139.75,3113:459:4,75,27.73,34.29,535,0,109
Rachycentron,canadum,-15.75,139.25,3113:459:3,109,27.73,34.29,582,0,109
Rachycentron,canadum,-15.25,136.75,3113:456:2,26,27.78,34.65,43,0,84
Rachycentron,canadum,-15.25,141.25,3114:351:1,55,27.68,34.16,1416,0,50
Rachycentron,canadum,-15.25,140.25,3114:350:1,76,27.72,34.16,803,0,143
Rachycentron,canadum,-15.25,60.25,3106:350:1,303,26.46,34.83,332,0,620
Rachycentron,canadum,-15.25,122.25,3112:352:1,57,28.35,34.7,668,0,177
Rachycentron,canadum,-15.25,137.75,3113:457:2,49,27.8,34.65,846,0,128
Rachycentron,canadum,-14.75,138.75,3113:248:4,87,27.97,34.43,850,0,220
Rachycentron,canadum,-14.75,136.75,3113:246:4,34,27.87,34.58,56,0,109
Rachycentron,canadum,-14.75,145.75,3114:245:4,812,26.86,35.04,493,0,94
Rachycentron,canadum,-14.75,145.25,3114:245:3,5,26.86,35.04,587,0,21
Rachycentron,canadum,-14.75,141.25,3114:141:3,80,27.95,34.22,1142,0,81
Rachycentron,canadum,-14.25,136.25,3113:246:1,16,27.87,34.58,87,0,26
Rachycentron,canadum,-14.25,143.75,3114:143:2,15,26.99,35,769,0,13
Rachycentron,canadum,-14.25,141.25,3114:141:1,117,27.95,34.22,1052,0,81
Rachycentron,canadum,-14.25,124.25,3112:144:1,73,28.43,34.88,679,0,131
Rachycentron,canadum,-14.25,128.75,3112:248:2,52,28.64,35.38,2052,0,84
Rachycentron,canadum,-14.25,125.25,3112:245:1,9,28.5,34.9,776,0,27
Rachycentron,canadum,-13.75,138.75,3113:238:4,81,28.09,34.36,868,0,270
Rachycentron,canadum,-13.75,145.75,3114:235:4,2896,26.96,35,392,0,169
Rachycentron,canadum,-13.75,136.75,3113:236:4,7,27.96,34.43,306,0,19
Rachycentron,canadum,-13.75,136.25,3113:236:3,12,27.96,34.43,256,0,25
Rachycentron,canadum,-13.75,125.75,3112:235:4,10,28.66,34.9,895,0,97
Rachycentron,canadum,-13.75,125.25,3112:235:3,54,28.66,34.9,795,0,110
Rachycentron,canadum,-13.75,141.25,3114:131:3,105,28.09,34.15,1042,0,81
Rachycentron,canadum,-13.75,48.25,3104:238:3,31,27.59,34.7,537,0,9
Rachycentron,canadum,-13.75,124.75,3112:134:4,81,28.61,34.77,685,0,132
Rachycentron,canadum,-13.75,124.25,3112:134:3,110,28.61,34.77,586,0,175
Rachycentron,canadum,-13.25,139.25,3113:239:1,93,28.14,34.27,892,0,298
Rachycentron,canadum,-13.25,148.25,3114:238:1,4318,27.24,34.98,257,0,362
Rachycentron,canadum,-13.25,145.25,3114:235:1,2865,26.96,35,403,0,172
Rachycentron,canadum,-13.25,128.75,3112:238:2,64,28.75,35.18,941,0,144
Rachycentron,canadum,-13.25,128.25,3112:238:1,108,28.75,35.18,973,0,172
Rachycentron,canadum,-13.25,136.25,3113:236:1,7,27.96,34.43,425,0,21
Rachycentron,canadum,-13.25,143.75,3114:133:2,7,26.94,35,663,0,25
Rachycentron,canadum,-13.25,141.25,3114:131:1,81,28.09,34.15,1481,0,81
Rachycentron,canadum,-13.25,45.75,3104:235:2,3483,27.77,34.86,485,0,132
Rachycentron,canadum,-12.75,138.75,3113:228:4,70,28.09,34.31,939,0,271
Rachycentron,canadum,-12.75,136.75,3113:226:4,7,28,34.31,393,0,22
Rachycentron,canadum,-12.75,129.75,3112:229:4,42,28.83,34.77,1049,0,95
Rachycentron,canadum,-12.75,136.25,3113:226:3,2,28,34.2,449,0,0
Rachycentron,canadum,-12.75,129.25,3112:229:3,67,28.83,34.77,905,0,128
Rachycentron,canadum,-12.75,143.75,3114:123:4,177,26.99,35.08,763,0,27
Rachycentron,canadum,-12.75,141.75,3114:121:4,17,28.06,34.34,562,0,18
Rachycentron,canadum,-12.75,141.25,3114:121:3,73,28.06,34.15,785,0,95
Rachycentron,canadum,-12.75,45.25,3104:225:3,687,27.6,34.91,698,0,25
Rachycentron,canadum,-12.75,124.75,3112:124:4,90,28.73,34.64,620,0,230
Rachycentron,canadum,-12.75,-38.75,5103:228:4,7,27.04,36.75,617,0,11
Rachycentron,canadum,-12.75,-38.25,5103:228:3,236,27.04,36.43,475,0,13
Rachycentron,canadum,-12.75,130.75,3113:120:4,1,28.81,34.77,990,0,7
Rachycentron,canadum,-12.75,130.25,3113:120:3,13,28.81,34.77,1119,0,21
Rachycentron,canadum,-12.25,136.75,3113:226:2,6,28,34.2,577,0,14
Rachycentron,canadum,-12.25,129.75,3112:229:2,49,28.83,34.77,986,0,128
Rachycentron,canadum,-12.25,136.25,3113:226:1,7,28,34.2,492,0,16
Rachycentron,canadum,-12.25,129.25,3112:229:1,66,28.83,34.77,995,0,170
Rachycentron,canadum,-12.25,143.75,3114:123:2,55,26.99,34.93,446,0,82
Rachycentron,canadum,-12.25,141.25,3114:121:1,36,28.06,34.34,733,0,109
Rachycentron,canadum,-12.25,140.75,3114:120:2,59,28.12,34.15,833,0,163
Rachycentron,canadum,-12.25,123.25,3112:123:1,214,28.71,34.57,545,0,221
Rachycentron,canadum,-12.25,131.75,3113:121:2,17,28.71,34.41,968,0,14
Rachycentron,canadum,-12.25,130.75,3113:120:2,19,28.81,34.77,903,0,25
Rachycentron,canadum,-12.25,130.25,3113:120:1,35,28.81,34.77,1083,0,97
Rachycentron,canadum,-11.75,133.25,3113:113:3,16,28.23,34.33,757,0,10
Rachycentron,canadum,-11.75,130.75,3113:110:4,16,28.74,34.4,1065,0,13
Rachycentron,canadum,-11.75,136.75,3113:216:4,7,28,34.2,414,0,27
Rachycentron,canadum,-11.75,129.25,3112:219:3,67,28.77,34.41,1162,0,163
Rachycentron,canadum,-11.75,40.75,3104:110:4,334,27.48,35,640,0,27
Rachycentron,canadum,-11.75,141.75,3114:111:4,35,27.88,34.34,356,0,95
Rachycentron,canadum,-11.75,124.25,3112:114:3,220,28.7,34.48,600,0,195
Rachycentron,canadum,-11.25,132.75,3113:112:2,4,28.42,34.4,859,0,22
Rachycentron,canadum,-11.25,130.75,3113:110:2,15,28.74,34.4,768,0,19
Rachycentron,canadum,-11.25,130.25,3113:110:1,18,28.74,34.4,1386,0,23
Rachycentron,canadum,-11.25,135.75,3113:215:2,44,28.02,34.25,1091,0,110
Rachycentron,canadum,-11.25,128.75,3112:218:2,52,28.78,34.58,1161,0,218
Rachycentron,canadum,-11.25,143.75,3114:113:2,4,27.1,34.93,264,0,128
Rachycentron,canadum,-11.25,143.25,3114:113:1,4,27.1,34.93,264,0,97
Rachycentron,canadum,-11.25,124.75,3112:114:2,386,28.7,34.47,524,0,148
Rachycentron,canadum,-11.25,134.75,3113:114:2,40,28.1,34.34,1072,0,110
Rachycentron,canadum,-11.25,134.25,3113:114:1,37,28.1,34.34,1084,0,97
Rachycentron,canadum,-10.75,134.75,3113:104:4,54,28.09,34.25,1000,0,166
Rachycentron,canadum,-10.75,134.25,3113:104:3,59,28.09,34.25,973,0,148
Rachycentron,canadum,-10.75,133.75,3113:103:4,58,28.2,34.33,958,0,133
Rachycentron,canadum,-10.75,132.75,3113:102:4,43,28.35,34.4,1062,0,110
Rachycentron,canadum,-10.75,132.25,3113:102:3,42,28.35,34.4,995,0,110
Rachycentron,canadum,-10.75,128.75,3112:208:4,61,28.69,34.44,939,0,228
Rachycentron,canadum,-10.75,138.75,3113:208:4,57,27.91,34.31,1015,0,280
Rachycentron,canadum,-10.75,137.25,3113:207:3,48,27.94,34.22,988,0,133
Rachycentron,canadum,-10.75,136.25,3113:206:3,46,27.97,34.16,978,0,133
Rachycentron,canadum,-10.75,143.25,3114:103:3,3,27.27,34.97,209,0,109
Rachycentron,canadum,-10.25,161.75,3116:101:2,741,28.89,34.54,334,0,20
Rachycentron,canadum,-10.25,134.25,3113:104:1,49,28.09,34.25,992,0,202
Rachycentron,canadum,-10.25,133.75,3113:103:2,50,28.2,34.33,872,0,179
Rachycentron,canadum,-10.25,133.25,3113:103:1,55,28.2,34.33,887,0,166
Rachycentron,canadum,-10.25,139.75,3113:209:2,51,27.87,34.41,851,0,207
Rachycentron,canadum,-10.25,129.25,3112:209:1,75,28.66,34.39,723,0,211
Rachycentron,canadum,-10.25,139.25,3113:209:1,50,27.87,34.41,846,0,248
Rachycentron,canadum,-10.25,137.75,3113:207:2,52,27.94,34.22,1047,0,211
Rachycentron,canadum,-10.25,137.25,3113:207:1,45,27.94,34.22,908,0,179
Rachycentron,canadum,-10.25,136.25,3113:206:1,26,27.97,34.16,920,0,179
Rachycentron,canadum,-10.25,140.75,3114:100:2,35,27.81,34.5,916,0,148
Rachycentron,canadum,-10.25,135.75,3113:205:2,28,28.01,34.18,981,0,211
Rachycentron,canadum,-9.75,126.75,3012:496:4,1729,28.65,34.4,536,0,133
Rachycentron,canadum,-9.75,108.75,3010:498:4,3728,27.98,34.01,468,0,251
Rachycentron,canadum,-9.75,143.75,3014:393:4,9,27.4,34.86,361,0,27
Rachycentron,canadum,-9.75,140.25,3014:390:3,39,27.75,34.72,952,0,129
Rachycentron,canadum,-9.75,-35.75,5003:495:4,130,27.31,36.41,489,0,19
Rachycentron,canadum,-9.75,137.25,3013:497:3,48,27.9,34.16,1092,0,230
Rachycentron,canadum,-9.75,136.25,3013:496:3,16,27.95,34.09,1091,0,230
