Mapping parameters for Pseudocaranx dentex (White trevally),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 475),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Pseudocaranx,dentex,-33.25,152.75,3315:132:2,3134,21.36,35.61,597,0,119
Pseudocaranx,dentex,-33.25,127.25,3312:237:1,292,17.86,35.81,627,0,144
Pseudocaranx,dentex,-33.25,152.25,3315:132:1,632,21.36,35.61,696,0,85
Pseudocaranx,dentex,-33.25,126.75,3312:236:2,358,17.97,35.81,624,0,144
Pseudocaranx,dentex,-33.25,126.25,3312:236:1,344,17.97,35.81,646,0,119
Pseudocaranx,dentex,-33.25,125.75,3312:235:2,100,18.04,35.84,354,0,97
Pseudocaranx,dentex,-33.25,151.75,3315:131:2,80,21.15,35.61,658,0,21
Pseudocaranx,dentex,-33.25,151.25,3315:131:1,2,21.15,35.61,538,0,1
Pseudocaranx,dentex,-33.25,124.75,3312:134:2,47,17.99,35.88,367,0,85
Pseudocaranx,dentex,-33.25,124.25,3312:134:1,39,17.99,35.88,506,0,20
Pseudocaranx,dentex,-33.25,132.25,3313:132:1,104,17.79,35.84,563,0,167
Pseudocaranx,dentex,-33.25,131.75,3313:131:2,124,17.81,35.84,545,0,192
Pseudocaranx,dentex,-33.25,131.25,3313:131:1,179,17.81,35.84,549,0,204
Pseudocaranx,dentex,-33.25,130.75,3313:130:2,293,17.82,35.84,549,0,199
Pseudocaranx,dentex,-33.25,130.25,3313:130:1,351,17.82,35.84,561,0,199
Pseudocaranx,dentex,-33.25,18.25,3301:238:1,34,17.06,35.4,1258,0,10
Pseudocaranx,dentex,-33.25,129.75,3312:239:2,262,17.8,35.85,579,0,199
Pseudocaranx,dentex,-33.25,129.25,3312:239:1,267,17.8,35.85,611,0,192
Pseudocaranx,dentex,-33.25,128.75,3312:238:2,427,17.79,35.84,628,0,167
Pseudocaranx,dentex,-32.75,128.75,3312:228:4,73,18.12,36.02,787,0,120
Pseudocaranx,dentex,-32.75,153.25,3315:123:3,3530,21.97,35.65,557,0,120
Pseudocaranx,dentex,-32.75,152.75,3315:122:4,709,21.75,35.65,654,0,86
Pseudocaranx,dentex,-32.75,152.25,3315:122:3,83,21.75,35.61,769,0,20
Pseudocaranx,dentex,-32.75,151.75,3315:121:4,20,21.47,35.61,736,0,5
