Mapping parameters for Hippoglossus hippoglossus (Atlantic halibut),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 496),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Hippoglossus,hippoglossus,45.25,-57.25,7405:457:1,423,6.73,31.64,966,0.00122,223
Hippoglossus,hippoglossus,45.25,-54.75,7405:354:2,197,7.06,32.09,807,0.0002475,210
Hippoglossus,hippoglossus,45.25,-54.25,7405:354:1,121,7.06,32.09,806,0.00045583,206
Hippoglossus,hippoglossus,45.25,-53.75,7405:353:2,81,6.84,31.97,845,0.0004975,206
Hippoglossus,hippoglossus,45.25,-56.75,7405:456:2,405,6.89,31.87,943,0.00056833,210
Hippoglossus,hippoglossus,45.25,-56.25,7405:456:1,217,6.89,31.87,910,0.00040083,206
Hippoglossus,hippoglossus,45.25,-51.75,7405:351:2,68,6.05,32.29,850,0.00022083,223
Hippoglossus,hippoglossus,45.25,-50.75,7405:350:2,54,5.87,32.47,917,0.00031833,267
Hippoglossus,hippoglossus,45.25,-50.25,7405:350:1,65,5.87,32.47,849,0.0001925,294
Hippoglossus,hippoglossus,45.25,-55.75,7405:455:2,81,7.1,31.91,852,0.00035917,206
Hippoglossus,hippoglossus,45.25,-55.25,7405:455:1,239,7.1,31.91,868,0.00024917,206
Hippoglossus,hippoglossus,45.25,-64.25,7406:354:1,14,6.8,31.21,1513,0.44,9
Hippoglossus,hippoglossus,45.75,-48.75,7404:458:4,95,6.5,32.97,822,0.00060833,366
Hippoglossus,hippoglossus,45.75,-48.25,7404:458:3,327,6.5,32.97,835,0.00183083,402
Hippoglossus,hippoglossus,45.75,-47.75,7404:457:4,1061,7.26,33.31,811,0.0022475,439
Hippoglossus,hippoglossus,45.75,-59.75,7405:459:4,109,6.61,30.64,1307,0.06,19
Hippoglossus,hippoglossus,45.75,-58.75,7405:458:4,179,6.62,31.28,1157,0.01,116
Hippoglossus,hippoglossus,45.75,-58.25,7405:458:3,191,6.62,31.28,1051,0.01,155
Hippoglossus,hippoglossus,45.75,-57.75,7405:457:4,394,6.73,31.64,957,0.0039975,194
Hippoglossus,hippoglossus,45.75,-57.25,7405:457:3,424,6.73,31.64,891,0.00127583,174
Hippoglossus,hippoglossus,45.75,-56.75,7405:456:4,250,6.89,31.87,847,0.00088667,156
Hippoglossus,hippoglossus,45.75,-56.25,7405:456:3,60,6.89,31.87,806,0.000665,150
Hippoglossus,hippoglossus,45.75,-52.75,7405:352:4,86,6.5,32.11,858,0.00130333,150
Hippoglossus,hippoglossus,45.75,-55.75,7405:455:4,53,7.1,31.9,797,0.00054,150
Hippoglossus,hippoglossus,45.75,-55.25,7405:455:3,122,7.1,31.9,837,0.00035917,150
Hippoglossus,hippoglossus,45.75,-62.25,7406:352:3,34,6.63,30.88,1459,0.18,10
Hippoglossus,hippoglossus,45.75,-60.25,7406:350:3,89,6.73,30.64,1289,0.03,11
Hippoglossus,hippoglossus,46.25,-58.25,7405:468:1,403,6.13,31.06,918,0.009595,154
Hippoglossus,hippoglossus,46.25,-45.75,7404:465:2,1244,8.13,33.8,912,0.000055,577
Hippoglossus,hippoglossus,46.25,-45.25,7404:465:1,2059,8.13,33.8,997,0.00001333,615
Hippoglossus,hippoglossus,46.25,-57.75,7405:467:2,463,6.22,31.34,892,0.00208167,166
Hippoglossus,hippoglossus,46.25,-57.25,7405:467:1,267,6.22,31.34,860,0.00158083,133
Hippoglossus,hippoglossus,46.25,-56.75,7405:466:2,60,6.33,31.65,825,0.0012625,106
Hippoglossus,hippoglossus,46.25,-52.25,7405:362:1,89,5.7,31.73,794,0.00374667,106
Hippoglossus,hippoglossus,46.25,-51.25,7405:361:1,84,5.31,32.11,765,0.00167667,166
Hippoglossus,hippoglossus,46.25,-50.75,7405:360:2,80,5.12,32.38,881,0.00152583,201
Hippoglossus,hippoglossus,46.25,-62.25,7406:362:1,20,6.42,30.31,1353,0.16,14
Hippoglossus,hippoglossus,46.25,-48.75,7404:468:2,73,5.38,32.88,890,0.00067833,350
Hippoglossus,hippoglossus,46.25,-47.75,7404:467:2,193,5.62,33.16,770,0.00519333,425
Hippoglossus,hippoglossus,46.25,-47.25,7404:467:1,819,5.62,33.16,835,0.00537333,463
Hippoglossus,hippoglossus,46.25,-59.25,7405:469:1,107,6.16,30.81,1295,0.03,77
Hippoglossus,hippoglossus,46.25,-46.25,7404:466:1,935,6.65,33.48,893,0.000985,539
Hippoglossus,hippoglossus,46.25,-58.75,7405:468:2,262,6.13,31.05,1110,0.02,115
Hippoglossus,hippoglossus,46.75,-45.75,7404:465:4,304,8.13,33.8,882,0.00051333,571
Hippoglossus,hippoglossus,46.75,-45.25,7404:465:3,231,8.13,33.8,1011,0.000055,609
Hippoglossus,hippoglossus,46.75,-57.75,7405:467:4,352,6.22,31.34,893,0.0029425,148
Hippoglossus,hippoglossus,46.75,-57.25,7405:467:3,172,6.22,31.34,874,0.00201083,114
Hippoglossus,hippoglossus,46.75,-56.75,7405:466:4,84,6.33,31.65,858,0.002385,76
Hippoglossus,hippoglossus,46.75,-55.25,7405:465:3,115,6.43,31.98,925,0.03,18
Hippoglossus,hippoglossus,46.75,-44.75,7404:364:4,203,9.85,34.13,1045,0.0000275,647
Hippoglossus,hippoglossus,46.75,-44.25,7404:364:3,690,9.85,34.13,1021,0,685
Hippoglossus,hippoglossus,46.75,-50.75,7405:360:4,102,5.12,32.38,789,0.00516333,191
Hippoglossus,hippoglossus,46.75,-63.75,7406:363:4,20,6.43,29.94,1861,0.17,16
