Mapping parameters for Salmo salar (Atlantic salmon),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 726),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Salmo,salar,55.75,17.75,1501:457:4,58,8.91,7.01,1617,0.00067833,115
Salmo,salar,55.75,14.25,1501:354:3,20,9.01,7.59,1705,0.02,7
Salmo,salar,55.75,16.75,1501:456:4,51,8.91,7.26,1647,0.00342833,87
Salmo,salar,55.75,16.25,1501:456:3,67,8.91,7.26,1657,0.01,87
Salmo,salar,55.75,13.25,1501:353:3,22,9.11,8.34,1473,0.05,1
Salmo,salar,55.75,15.75,1501:455:4,54,8.95,7.59,1638,0.01,87
Salmo,salar,55.75,12.75,1501:352:4,17,9.26,19.62,1275,0.13,12
Salmo,salar,55.75,15.25,1501:455:3,48,8.95,7.59,1666,0.04,78
Salmo,salar,55.75,12.25,1501:352:3,3,9.26,19.62,1401,0.05,4
Salmo,salar,55.75,21.25,1502:351:3,13,8.99,6.84,2180,0.03,5
Salmo,salar,55.75,11.75,1501:351:4,6,9.44,19.62,1477,0.06,5
Salmo,salar,55.75,20.75,1502:350:4,44,9.05,6.84,2032,0.04,47
Salmo,salar,55.75,11.25,1501:351:3,15,9.44,19.62,1334,0.03,9
Salmo,salar,55.75,-54.25,7505:354:3,2867,2.39,33.42,684,0.01,252
Salmo,salar,55.75,10.25,1501:350:3,13,9.68,19.62,1747,0.2,11
Salmo,salar,56.25,-2.75,7500:362:2,30,9.68,35.04,1009,0.02,10
Salmo,salar,56.25,-5.25,7500:465:1,6,10.67,35,1129,0,3
Salmo,salar,56.25,14.75,1501:364:2,8,8.98,7.59,1552,0.02,4
Salmo,salar,56.25,14.25,1501:364:1,1,8.98,7.59,1507,0.03,0
Salmo,salar,56.25,19.75,1501:469:2,91,8.89,7.69,1692,0.00312083,108
Salmo,salar,56.25,18.75,1501:468:2,102,8.8,8.47,1689,0.00069333,94
Salmo,salar,56.25,18.25,1501:468:1,47,8.8,8.47,1646,0.00095667,87
Salmo,salar,56.25,8.25,1500:468:1,21,10,33.38,1470,0.01,5
Salmo,salar,56.25,12.75,1501:362:2,30,9.3,19.62,1574,0.05,6
Salmo,salar,56.25,12.25,1501:362:1,16,9.3,19.62,1669,0.03,12
Salmo,salar,56.25,15.75,1501:465:2,10,8.77,7.59,1519,0.02,6
Salmo,salar,56.25,15.25,1501:465:1,32,8.77,7.59,1584,0.02,6
Salmo,salar,56.25,10.75,1501:360:2,14,9.67,19.62,1633,0.04,9
Salmo,salar,56.25,10.25,1501:360:1,18,9.67,19.62,1730,0.07,4
Salmo,salar,56.25,3.25,1500:363:1,71,9.9,34.43,852,0.00094333,317
Salmo,salar,56.25,20.75,1502:360:2,33,8.93,9.02,2236,0.05,46
Salmo,salar,56.25,-4.75,7500:364:2,1,10.44,35,1067,0.0021632,2
Salmo,salar,56.25,-3.75,7500:363:2,1,9.94,35.04,1285,0.01,1
Salmo,salar,56.25,-6.25,7500:466:1,17,10.79,35.04,862,0,14
Salmo,salar,56.25,-3.25,7500:363:1,24,9.94,35.04,991,0.01,4
Salmo,salar,56.25,-5.75,7500:465:2,22,10.67,35.04,1014,0,12
Salmo,salar,56.75,12.75,1501:362:4,44,9.3,19.62,1687,0.06,7
Salmo,salar,56.75,8.75,1500:468:4,16,9.93,30.86,1513,0.01,0
Salmo,salar,56.75,12.25,1501:362:3,37,9.3,19.62,1649,0.03,15
Salmo,salar,56.75,16.25,1501:466:3,13,8.64,9.07,1676,0.03,4
Salmo,salar,56.75,10.25,1501:360:3,7,9.67,19.62,1262,0.03,5
Salmo,salar,56.75,20.75,1502:360:4,66,8.93,9.02,2028,0.03,46
Salmo,salar,56.75,20.25,1502:360:3,129,8.93,9.02,1694,0.008345,76
Salmo,salar,56.75,-6.75,7500:466:4,67,10.79,35.04,1281,0,15
Salmo,salar,56.75,-6.25,7500:466:3,11,10.79,35.04,1042,0,13
Salmo,salar,56.75,-5.75,7500:465:4,21,10.67,35,1162,0,6
Salmo,salar,56.75,-2.75,7500:362:4,32,9.68,35.04,863,0.01,1
Salmo,salar,56.75,-5.25,7500:465:3,7,10.67,35,1118,0,4
Salmo,salar,56.75,-2.25,7500:362:3,53,9.68,35.04,1307,0.01,12
Salmo,salar,57.25,12.25,1501:372:1,32,9.31,19.62,1654,0.03,7
Salmo,salar,57.25,10.75,1501:370:2,17,9.68,19.62,1372,0.03,14
Salmo,salar,57.25,18.75,1501:478:2,28,8.37,6.44,1632,0.01,11
Salmo,salar,57.25,10.25,1501:370:1,22,9.68,28.7,1545,0.02,2
Salmo,salar,57.25,16.75,1501:476:2,8,8.27,6.46,1566,0.06,13
Salmo,salar,57.25,16.25,1501:476:1,2,8.27,6.46,1774,0.04,0
Salmo,salar,57.25,9.75,1500:479:2,6,9.83,31.61,1689,0.01,4
Salmo,salar,57.25,24.25,1502:374:1,27,7.69,6.09,2669,0.25,10
Salmo,salar,57.25,-7.25,7500:477:1,57,10.8,34.97,1035,0,12
Salmo,salar,57.25,20.75,1502:370:2,77,8.56,6.46,1626,0.02,60
Salmo,salar,57.25,-6.75,7500:476:2,95,10.67,34.97,1172,0,14
Salmo,salar,57.25,-6.25,7500:476:1,13,10.67,34.97,1007,0,9
Salmo,salar,57.25,-2.25,7500:372:1,37,9.74,35.06,1100,0.0078949,2
Salmo,salar,57.25,-5.75,7500:475:2,21,10.51,35,1110,0,9
Salmo,salar,57.25,-5.25,7500:475:1,1,10.51,35,1014,0,1
Salmo,salar,57.25,-1.75,7500:371:2,40,9.72,35.06,1223,0.01,14
Salmo,salar,57.75,11.75,1501:371:4,5,9.5,19.62,1720,0.02,11
Salmo,salar,57.75,10.75,1501:370:4,63,9.68,28.7,1589,0.02,15
Salmo,salar,57.75,19.75,1501:479:4,109,8.47,6.44,1641,0.00884417,59
Salmo,salar,57.75,10.25,1501:370:3,46,9.68,28.7,1539,0.02,11
Salmo,salar,57.75,19.25,1501:479:3,32,8.47,6.44,1731,0.03,14
Salmo,salar,57.75,9.75,1500:479:4,56,9.83,28.7,1551,0.01,14
Salmo,salar,57.75,9.25,1500:479:3,132,9.83,31.61,1525,0.01,59
Salmo,salar,57.75,7.25,1500:477:3,300,9.91,32.38,1569,0.02,85
Salmo,salar,57.75,-7.75,7500:477:4,70,10.8,34.97,774,0,59
Salmo,salar,57.75,-7.25,7500:477:3,12,10.8,34.97,879,0,13
Salmo,salar,57.75,21.25,1502:371:3,54,8.51,6.88,1572,0.03,59
Salmo,salar,57.75,-6.75,7500:476:4,57,10.67,34.97,1034,0,13
Salmo,salar,57.75,-4.25,7500:374:3,18,10.23,35,1011,0,4
Salmo,salar,57.75,20.25,1502:370:3,145,8.56,6.46,1541,0.00303833,89
Salmo,salar,57.75,-6.25,7500:476:3,37,10.67,35,1104,0,12
Salmo,salar,57.75,-3.75,7500:373:4,39,9.9,35.15,1138,0,10
Salmo,salar,57.75,-3.25,7500:373:3,62,9.9,35.15,1078,0,8
Salmo,salar,57.75,-2.75,7500:372:4,45,9.74,35.15,1094,0.00290537,9
Salmo,salar,57.75,-5.75,7500:475:4,41,10.51,35,1085,0,10
Salmo,salar,57.75,-2.25,7500:372:3,49,9.74,35.15,1133,0.01,9
Salmo,salar,57.75,-5.25,7500:475:3,19,10.51,35,940,0,2
Salmo,salar,57.75,-1.75,7500:371:4,62,9.72,35.06,1074,0.00849917,13
Salmo,salar,58.25,6.75,1500:486:2,62,9.73,33.11,1409,0.01,6
Salmo,salar,58.25,16.75,1501:486:2,1,7.95,6.46,1712,0.05,7
Salmo,salar,58.25,6.25,1500:486:1,243,9.73,33.11,1404,0.01,11
Salmo,salar,58.25,5.75,1500:485:2,270,9.66,33.72,1401,0.02,59
Salmo,salar,58.25,-7.25,7500:487:1,70,10.48,35.18,1000,0,14
Salmo,salar,58.25,-6.75,7500:486:2,32,10.41,35.18,962,0,7
Salmo,salar,58.25,-6.25,7500:486:1,53,10.41,35,878,0,10
Salmo,salar,58.25,-4.75,7500:384:2,1,10.14,35,980,0,0
Salmo,salar,58.25,-5.25,7500:485:1,42,10.31,35,1072,0,9
Salmo,salar,58.25,-3.75,7500:383:2,62,9.88,35.22,945,0,3
Salmo,salar,58.25,-68.25,7506:488:1,2,-1.04,31.39,411,0.48,3
Salmo,salar,58.25,-3.25,7500:383:1,69,9.88,35.15,956,0,11
Salmo,salar,58.25,-60.75,7506:380:2,188,0.11,33.24,569,0.34,110
Salmo,salar,58.25,8.75,1500:488:2,290,9.88,31.61,1673,0.01,13
Salmo,salar,58.25,8.25,1500:488:1,127,9.88,31.61,1409,0.01,7
Salmo,salar,58.25,7.75,1500:487:2,16,9.83,32.38,1433,0.01,2
Salmo,salar,58.25,11.75,1501:381:2,1,9.6,28.7,1867,0.02,5
Salmo,salar,58.25,17.25,1501:487:1,35,7.78,6.46,1738,0.04,44
Salmo,salar,58.25,7.25,1500:487:1,1,9.83,32.38,1918,0.01,3
Salmo,salar,58.25,11.25,1501:381:1,40,9.6,28.7,1863,0.03,14
Salmo,salar,58.75,6.25,1500:486:3,1,9.73,33.11,1339,0.01,1
Salmo,salar,58.75,16.25,1501:486:3,1,7.95,6.46,1816,0.03,1
Salmo,salar,58.75,5.75,1500:485:4,21,9.66,33.79,1326,0.01,5
Salmo,salar,58.75,-4.75,7500:384:4,67,10.14,35.2,1070,0,12
Salmo,salar,58.75,-4.25,7500:384:3,69,10.14,35.2,1085,0,13
Salmo,salar,58.75,-5.25,7500:485:3,81,10.31,35,978,0,14
Salmo,salar,58.75,-70.25,7507:380:3,1,-0.65,31.39,476,0.48,1
Salmo,salar,58.75,-3.75,7500:383:4,77,9.88,35.22,984,0,11
Salmo,salar,58.75,-3.25,7500:383:3,26,9.88,35.22,820,0,10
Salmo,salar,58.75,23.25,1502:383:3,8,7.69,6.13,2420,0.11,12
Salmo,salar,58.75,-68.25,7506:488:3,35,-1.04,31.39,426,0.47,11
Salmo,salar,58.75,9.75,1500:489:4,202,9.82,28.7,1745,0.02,14
Salmo,salar,58.75,9.25,1500:489:3,111,9.82,28.7,1719,0.01,8
Salmo,salar,58.75,8.75,1500:488:4,12,9.88,31.61,1437,0.01,0
Salmo,salar,58.75,17.75,1501:487:4,20,7.78,7,1867,0.04,13
Salmo,salar,58.75,11.25,1501:381:3,6,9.6,28.7,2006,0.03,8
Salmo,salar,58.75,17.25,1501:487:3,8,7.78,7,1635,0.03,8
Salmo,salar,58.75,16.75,1501:486:4,1,7.95,6.46,1879,0.03,2
Salmo,salar,59.25,-3.25,7500:393:1,44,9.81,35.22,848,0,12
Salmo,salar,59.25,9.75,1500:499:2,1,9.75,28.7,2030,0.01,1
Salmo,salar,59.25,6.75,1500:496:2,1,9.66,33.01,1240,0.01,0
Salmo,salar,59.25,6.25,1500:496:1,8,9.61,33.41,1183,0.01,5
Salmo,salar,59.25,5.75,1500:495:2,44,9.53,33.41,1079,0.02,12
Salmo,salar,59.25,5.25,1500:495:1,78,9.53,33.41,1284,0.01,12
Salmo,salar,59.25,11.25,1501:391:1,6,9.59,28.7,1765,0.02,3
Salmo,salar,59.25,10.75,1501:390:2,19,9.72,28.7,1847,0.01,10
Salmo,salar,59.25,18.25,1501:498:1,1,7.21,7,1748,0.03,8
Salmo,salar,59.25,10.25,1501:390:1,4,9.72,28.7,2106,0.01,4
Salmo,salar,59.75,-1.25,7500:391:3,83,9.76,35.13,589,0,56
Salmo,salar,59.75,22.25,1502:392:3,18,7.42,6.28,1971,0.11,56
Salmo,salar,59.75,20.25,1502:390:3,25,7.43,6.36,1868,0.03,84
Salmo,salar,59.75,-65.75,7506:495:4,105,-0.82,32.45,503,0.5,14
Salmo,salar,59.75,6.75,1500:496:4,1,9.55,33.09,1177,0.01,0
Salmo,salar,59.75,6.25,1500:496:3,1,9.61,33.41,1142,0.01,2
Salmo,salar,59.75,-60.25,7506:390:3,1163,0.4,33.4,600,0.2,206
Salmo,salar,59.75,5.75,1500:495:4,17,9.53,33.41,1105,0.01,7
Salmo,salar,59.75,5.25,1500:495:3,10,9.53,33.41,1054,0.01,11
Salmo,salar,59.75,10.75,1501:390:4,17,9.72,28.7,1807,0.01,4
Salmo,salar,59.75,10.25,1501:390:3,1,9.72,28.7,2041,0.01,2
Salmo,salar,59.75,18.75,1501:498:4,1,7.21,6.53,1714,0.05,6
Salmo,salar,60.25,6.75,1600:206:2,8,9.43,33.15,1176,0.01,2
Salmo,salar,60.25,6.25,1600:206:1,65,9.4,33.4,1150,0.01,4
Salmo,salar,60.25,5.75,1600:205:2,39,9.42,33.4,1012,0.01,5
Salmo,salar,60.25,5.25,1600:205:1,10,9.42,33.4,933,0.01,10
Salmo,salar,60.25,-1.75,7600:101:2,38,9.62,35.16,584,0,13
Salmo,salar,60.25,4.75,1600:104:2,216,9.48,33.4,1036,0.02,55
Salmo,salar,60.25,-1.25,7600:101:1,5,9.62,35.16,606,0.00015961,10
Salmo,salar,60.25,18.75,1601:208:2,6,6.74,5.96,1849,0.1,11
Salmo,salar,60.25,18.25,1601:208:1,6,6.74,5.63,1809,0.07,2
Salmo,salar,60.75,7.25,1600:207:3,1,9.32,32.99,1160,0.01,0
Salmo,salar,60.75,6.75,1600:206:4,1,9.3,33.23,1065,0.01,1
Salmo,salar,60.75,5.75,1600:205:4,1,9.42,33.4,1095,0.01,1
Salmo,salar,60.75,5.25,1600:205:3,5,9.42,33.4,1114,0.01,7
Salmo,salar,60.75,-1.25,7600:101:3,60,9.62,35.16,517,0,12
Salmo,salar,60.75,4.75,1600:104:4,137,9.48,33.4,943,0.01,13
Salmo,salar,60.75,18.75,1601:208:4,11,6.74,5.63,1848,0.07,54
Salmo,salar,60.75,1.25,1600:101:3,137,9.65,34.71,536,0.000235,136
Salmo,salar,60.75,-0.75,7600:100:4,54,9.65,35.09,489,0.0006525,13
Salmo,salar,60.75,18.25,1601:208:3,27,6.74,5.63,1835,0.08,13
Salmo,salar,60.75,17.75,1601:207:4,37,6.7,5.61,1775,0.1,11
Salmo,salar,60.75,17.25,1601:207:3,5,6.7,5.61,1913,0.08,4
Salmo,salar,61.25,-8.25,7600:218:1,350,9.19,35.2,384,0,107
Salmo,salar,61.25,4.75,1600:114:2,48,9.37,33.09,775,0.01,13
Salmo,salar,61.25,18.25,1601:218:1,89,6.25,5.63,1802,0.06,67
Salmo,salar,61.25,17.25,1601:217:1,6,6.25,5.61,1626,0.08,9
Salmo,salar,61.25,7.75,1600:217:2,1,9.22,32.95,1047,0.00678358,1
Salmo,salar,61.25,7.25,1600:217:1,25,9.19,33.23,964,0.00617778,4
Salmo,salar,61.25,6.75,1600:216:2,71,9.17,33.41,960,0.00677697,3
Salmo,salar,61.25,6.25,1600:216:1,94,9.16,33.09,964,0.00736195,2
Salmo,salar,61.25,5.75,1600:215:2,77,9.29,33.09,965,0.00884825,2
Salmo,salar,61.25,5.25,1600:215:1,14,9.29,33.09,1026,0.00910579,6
Salmo,salar,61.75,4.75,1600:114:4,61,9.37,33.09,876,0.00531917,13
Salmo,salar,61.75,6.75,1600:216:4,1,9.06,33.7,960,0.00568179,1
Salmo,salar,61.75,6.25,1600:216:3,5,9.16,34.2,913,0.00590408,1
Salmo,salar,61.75,5.75,1600:215:4,1,9.29,33.09,894,0.00578348,2
Salmo,salar,61.75,5.25,1600:215:3,6,9.29,33.09,922,0.00574393,7
Salmo,salar,62.25,18.75,1601:228:2,218,5.91,5.4,1882,0.07,78
Salmo,salar,62.25,-17.25,7601:227:1,2113,8.79,35.18,394,0,148
Salmo,salar,62.25,4.75,1600:124:2,158,9.22,34.25,868,0.007165,52
Salmo,salar,62.25,-6.25,7600:226:1,61,7.95,35.11,380,0.00187333,13
Salmo,salar,62.25,17.25,1601:227:1,4,5.97,5.61,2052,0.08,1
Salmo,salar,62.25,7.25,1600:227:1,6,8.93,33.95,965,0.00681703,1
Salmo,salar,62.25,6.75,1600:226:2,9,9,34.2,948,0.00573546,2
Salmo,salar,62.25,6.25,1600:226:1,45,9,34.2,929,0.00543982,5
Salmo,salar,62.25,5.75,1600:225:2,21,9.13,34.43,876,0.0070675,7
Salmo,salar,62.25,5.25,1600:225:1,70,9.13,34.25,932,0.00440167,11
Salmo,salar,62.75,18.75,1601:228:4,163,5.91,5.4,2016,0.11,51
Salmo,salar,62.75,-54.25,7605:124:3,2273,2.07,33.68,563,0.03,187
Salmo,salar,62.75,17.75,1601:227:4,11,5.97,5.4,2113,0.1,2
Salmo,salar,62.75,17.25,1601:227:3,1,6.07,7.5,2082,0.09,1
Salmo,salar,62.75,8.75,1600:228:4,1,8.93,33.95,968,0.00722207,1
Salmo,salar,62.75,8.25,1600:228:3,10,8.93,33.95,940,0.00756368,2
Salmo,salar,62.75,7.75,1600:227:4,2,8.93,33.95,935,0.00748411,3
Salmo,salar,62.75,7.25,1600:227:3,23,8.93,33.95,972,0.00731325,5
Salmo,salar,62.75,6.75,1600:226:4,22,9,34.2,1003,0.00617475,9
Salmo,salar,62.75,6.25,1600:226:3,36,9,34.2,958,0.00626167,12
Salmo,salar,62.75,5.75,1600:225:4,79,9.13,34.43,952,0.00511,51
Salmo,salar,63.25,18.25,1601:238:1,1,5.7,5.4,2136,0.11,1
Salmo,salar,63.25,17.75,1601:237:2,1,5.95,7.57,2008,0.1,0
Salmo,salar,63.25,9.75,1600:239:2,42,8.85,34.5,1083,0.00726769,1
Salmo,salar,63.25,9.25,1600:239:1,7,8.85,34.5,992,0.00761715,2
Salmo,salar,63.25,8.75,1600:238:2,9,8.89,34.54,960,0.00715541,4
Salmo,salar,63.25,8.25,1600:238:1,7,8.89,33.95,1008,0.0075444,7
Salmo,salar,63.25,7.75,1600:237:2,46,8.92,33.95,1044,0.00937333,11
Salmo,salar,63.25,7.25,1600:237:1,145,8.92,33.95,1059,0.01,12
Salmo,salar,63.25,10.75,1601:130:2,78,8.76,34.5,1088,0.00885952,1
Salmo,salar,63.25,10.25,1601:130:1,52,8.76,34.5,1073,0.00815028,2
Salmo,salar,63.25,19.25,1601:239:1,73,5.33,5.46,2211,0.12,10
Salmo,salar,63.25,18.75,1601:238:2,28,5.7,5.4,2247,0.14,6
Salmo,salar,63.75,9.75,1600:239:4,25,8.85,34.5,1011,0.00785611,8
Salmo,salar,63.75,9.25,1600:239:3,121,8.85,34.5,1191,0.00861,11
Salmo,salar,63.75,20.75,1602:130:4,7,5.19,5.51,2001,0.2,10
Salmo,salar,63.75,20.25,1602:130:3,15,5.19,5.51,2168,0.18,6
Salmo,salar,63.75,8.75,1600:238:4,7,8.89,34.54,1000,0.00617813,9
Salmo,salar,63.75,8.25,1600:238:3,104,8.89,34.54,1028,0.01,12
Salmo,salar,63.75,-16.75,7601:236:4,101,8.57,35.2,550,0.00305573,10
Salmo,salar,63.75,38.25,1603:238:3,27,2.41,26.21,1532,0.36,0
Salmo,salar,63.75,37.75,1603:237:4,33,2.31,26.21,1755,0.41,3
Salmo,salar,63.75,37.25,1603:237:3,43,2.31,26.48,1743,0.39,3
Salmo,salar,63.75,11.25,1601:131:3,37,8.61,33.25,951,0.00964403,4
Salmo,salar,63.75,10.75,1601:130:4,59,8.76,34.5,1073,0.0091394,5
Salmo,salar,63.75,10.25,1601:130:3,59,8.76,34.5,1090,0.00834508,4
Salmo,salar,63.75,19.75,1601:239:4,4,5.33,5.46,2339,0.14,2
Salmo,salar,63.75,19.25,1601:239:3,1,5.33,5.46,2451,0.12,0
Salmo,salar,64.25,21.25,1602:141:1,35,4.31,3.56,2172,0.23,7
Salmo,salar,64.25,20.75,1602:140:2,5,4.8,3.56,1935,0.21,0
Salmo,salar,64.25,-51.75,7605:141:2,36,0.7,32.9,639,0.07,4
Salmo,salar,64.25,-22.25,7602:142:1,32,6.33,35.4,668,0.01,10
Salmo,salar,64.25,38.25,1603:248:1,15,2.2,26.21,1296,0.36,0
Salmo,salar,64.25,37.25,1603:247:1,17,2.1,26.48,1382,0.41,10
Salmo,salar,64.25,36.75,1603:246:2,15,1.97,26.48,1329,0.38,12
Salmo,salar,64.25,35.75,1603:245:2,5,1.77,26.75,1064,0.33,3
Salmo,salar,64.25,35.25,1603:245:1,5,1.77,26.75,933,0.29,3
Salmo,salar,64.25,11.25,1601:141:1,40,8.58,33.25,807,0.01,1
Salmo,salar,64.25,10.75,1601:140:2,42,8.67,33.79,810,0.00914162,0
Salmo,salar,64.25,10.25,1601:140:1,138,8.67,34.5,732,0.00855447,6
Salmo,salar,64.25,9.75,1600:249:2,236,8.78,34.5,694,0.0099425,12
Salmo,salar,64.25,9.25,1600:249:1,210,8.78,34.5,652,0.00998583,12
Salmo,salar,64.75,21.25,1602:141:3,12,4.31,3.56,2249,0.28,5
Salmo,salar,64.75,39.25,1603:249:3,36,2.25,26.15,1403,0.28,8
Salmo,salar,64.75,38.25,1603:248:3,22,2.2,26.21,1242,0.27,5
Salmo,salar,64.75,40.25,1604:140:3,8,2.22,26.15,1150,0.38,4
Salmo,salar,64.75,36.75,1603:246:4,12,1.97,26.48,1228,0.31,4
Salmo,salar,64.75,11.75,1601:141:4,4,8.58,33.25,716,0.01,0
Salmo,salar,64.75,11.25,1601:141:3,10,8.58,33.25,787,0.02,3
Salmo,salar,64.75,34.75,1603:144:4,2,1.83,26.75,911,0.27,2
Salmo,salar,64.75,10.75,1601:140:4,113,8.67,33.79,787,0.00806833,10
Salmo,salar,65.25,-53.25,7605:353:1,148,0.82,32.72,647,0.09,12
Salmo,salar,65.25,34.25,1603:354:1,1,1.67,26.75,827,0.28,0
Salmo,salar,65.25,12.75,1601:352:2,0,8.15,33.31,724,0.01,0
Salmo,salar,65.25,12.25,1601:352:1,3,8.15,33.25,668,0.0098048,2
Salmo,salar,65.25,11.75,1601:351:2,9,8.43,33.25,715,0.0033875,9
Salmo,salar,65.25,11.25,1601:351:1,33,8.43,33.25,595,0.007055,11
Salmo,salar,65.25,22.75,1602:352:2,36,4.03,3.56,1914,0.27,12
Salmo,salar,65.25,21.25,1602:351:1,1,4.11,3.56,2326,0.26,0
Salmo,salar,65.75,34.75,1603:354:4,24,1.67,26.75,717,0.27,5
Salmo,salar,65.75,40.25,1604:350:3,33,2.21,26.15,1354,0.3,5
Salmo,salar,65.75,12.75,1601:352:4,5,8.15,33.31,619,0.01,0
Salmo,salar,65.75,12.25,1601:352:3,4,8.15,33.31,644,0.01,8
Salmo,salar,65.75,11.75,1601:351:4,37,8.43,33.25,715,0.01,10
Salmo,salar,65.75,11.25,1601:351:3,163,8.43,33.25,621,0.0009575,46
Salmo,salar,65.75,24.25,1602:354:3,5,3.87,3.56,2333,0.33,7
Salmo,salar,65.75,23.25,1602:353:3,18,3.93,3.56,2587,0.34,7
Salmo,salar,65.75,22.75,1602:352:4,7,4.03,3.56,2608,0.29,6
Salmo,salar,65.75,22.25,1602:352:3,0,4.03,3.56,2440,0.27,3
Salmo,salar,66.25,44.25,1604:364:1,8,1.66,31.03,756,0.32,2
Salmo,salar,66.25,43.25,1604:363:1,11,1.86,31.03,914,0.3,2
Salmo,salar,66.25,33.75,1603:363:2,43,2.46,26.75,805,0.35,3
Salmo,salar,66.25,42.75,1604:362:2,9,2.01,31.13,936,0.28,1
Salmo,salar,66.25,41.75,1604:361:2,25,2.13,31.25,1171,0.29,5
Salmo,salar,66.25,13.25,1601:363:1,6,7.81,33.31,543,0.01,0
Salmo,salar,66.25,12.75,1601:362:2,14,8,33.31,558,0.01,5
Salmo,salar,66.25,12.25,1601:362:1,56,8,33.31,596,0.03,10
Salmo,salar,66.25,39.25,1603:469:1,29,2.32,26.15,1057,0.26,3
Salmo,salar,66.25,11.75,1601:361:2,198,8.28,33.66,525,0.01,45
Salmo,salar,66.25,38.75,1603:468:2,20,2.41,26.21,864,0.26,2
Salmo,salar,66.25,38.25,1603:468:1,25,2.41,26.21,887,0.25,2
Salmo,salar,66.25,37.75,1603:467:2,37,2.36,26.21,1017,0.25,3
Salmo,salar,66.25,36.75,1603:466:2,65,2.23,26.48,1050,0.24,7
Salmo,salar,66.25,36.25,1603:466:1,98,2.23,26.48,1023,0.23,7
Salmo,salar,66.25,35.25,1603:465:1,160,2.05,26.75,818,0.28,11
Salmo,salar,66.75,34.75,1603:364:4,33,2.04,26.75,799,0.34,2
Salmo,salar,66.75,34.25,1603:364:3,111,2.04,26.75,818,0.51,4
Salmo,salar,66.75,32.75,1603:362:4,20,2.86,26.75,800,0.64,3
Salmo,salar,66.75,41.25,1604:361:3,36,2.13,31.25,1023,0.27,8
Salmo,salar,66.75,40.75,1604:360:4,18,2.21,31.25,851,0.28,2
Salmo,salar,66.75,13.75,1601:363:4,3,7.81,33.34,531,0.01,0
Salmo,salar,66.75,13.25,1601:363:3,11,7.81,33.34,544,0.02,6
Salmo,salar,66.75,12.75,1601:362:4,55,8,33.31,551,0.02,10
Salmo,salar,67.25,15.25,1601:475:1,6,7.51,33.34,650,0.03,0
Salmo,salar,67.25,32.75,1603:372:2,6,3.67,26.75,723,0.5,1
Salmo,salar,67.25,32.25,1603:372:1,5,3.67,34.34,618,0.43,1
Salmo,salar,67.25,41.25,1604:371:1,25,2.29,31.25,855,0.23,6
Salmo,salar,67.25,31.75,1603:371:2,1,3.86,34.27,659,0.32,0
Salmo,salar,67.25,14.75,1601:374:2,27,7.61,33.34,610,0.02,1
Salmo,salar,67.25,14.25,1601:374:1,53,7.61,33.34,556,0.01,5
Salmo,salar,67.25,13.75,1601:373:2,156,7.72,33.34,498,0.02,9
Salmo,salar,67.25,47.75,1604:477:2,8,1.27,32.91,717,0.38,6
Salmo,salar,67.75,40.25,1604:370:3,31,2.42,33.38,862,0.07,1
Salmo,salar,67.75,14.75,1601:374:4,71,7.61,33.34,503,0.01,7
Salmo,salar,67.75,13.25,1601:373:3,175,7.72,33.34,439,0.01,10
Salmo,salar,67.75,12.25,1601:372:3,125,7.89,33.75,500,0.00226167,10
Salmo,salar,67.75,49.25,1604:479:3,10,1.13,32.91,583,0.31,2
Salmo,salar,67.75,48.25,1604:478:3,18,1.18,32.91,719,0.31,7
Salmo,salar,67.75,15.75,1601:475:4,6,7.51,34.72,630,0.07,0
Salmo,salar,67.75,15.25,1601:475:3,7,7.51,34.72,580,0.03,2
Salmo,salar,68.25,41.25,1604:381:1,53,2.64,32.97,631,0.09,62
Salmo,salar,68.25,14.75,1601:384:2,199,7.58,34.75,564,0.01,6
Salmo,salar,68.25,14.25,1601:384:1,95,7.58,34.34,481,0.02,7
Salmo,salar,68.25,13.75,1601:383:2,100,7.66,34.34,518,0.01,6
Salmo,salar,68.25,13.25,1601:383:1,128,7.66,34.34,543,0.01,7
Salmo,salar,68.25,39.75,1603:489:2,64,3.44,33.68,518,0.06,8
Salmo,salar,68.25,38.75,1603:488:2,64,3.78,33.68,599,0.02,3
Salmo,salar,68.25,17.25,1601:487:1,43,7.3,34.65,519,0.02,1
Salmo,salar,68.25,16.75,1601:486:2,20,7.36,34.65,527,0.04,1
Salmo,salar,68.25,16.25,1601:486:1,11,7.36,34.65,494,0.06,2
Salmo,salar,68.25,54.25,1605:384:1,2,0.98,32.75,878,0.43,5
Salmo,salar,68.25,15.75,1601:485:2,97,7.48,34.72,467,0.17,4
Salmo,salar,68.25,15.25,1601:485:1,135,7.48,34.72,494,0.02,5
Salmo,salar,68.75,14.75,1601:384:4,72,7.58,34.75,561,0.02,4
